Date,Day,Menu_Item,Quantity_Sold,Weather,Event,Holiday,Occupancy_Rate
18-03-2024,Monday,Chicken Biryani,83,Sunny,Music Night,0,72
18-03-2024,Monday,Paneer Butter Masala,91,Sunny,Music Night,0,72
18-03-2024,Monday,Veg Fried Rice,128,Sunny,Music Night,0,72
18-03-2024,Monday,Mutton Curry,108,Sunny,Music Night,0,72
18-03-2024,Monday,Dosa,95,Sunny,Music Night,0,72
18-03-2024,Monday,Idli,123,Sunny,Music Night,0,72
18-03-2024,Monday,Paratha,135,Sunny,Music Night,0,72
18-03-2024,Monday,Fish Fry,144,Sunny,Music Night,0,72
18-03-2024,Monday,Dal Tadka,85,Sunny,Music Night,0,72
18-03-2024,Monday,Chole Bhature,89,Sunny,Music Night,0,72
19-03-2024,Tuesday,Chicken Biryani,49,Stormy,None,0,100
19-03-2024,Tuesday,Paneer Butter Masala,149,Stormy,None,0,100
19-03-2024,Tuesday,Veg Fried Rice,78,Stormy,None,0,100
19-03-2024,Tuesday,Mutton Curry,93,Stormy,None,0,100
19-03-2024,Tuesday,Dosa,107,Stormy,None,0,100
19-03-2024,Tuesday,Idli,74,Stormy,None,0,100
19-03-2024,Tuesday,Paratha,80,Stormy,None,0,100
19-03-2024,Tuesday,Fish Fry,140,Stormy,None,0,100
19-03-2024,Tuesday,Dal Tadka,142,Stormy,None,0,100
19-03-2024,Tuesday,Chole Bhature,112,Stormy,None,0,100
20-03-2024,Wednesday,Chicken Biryani,79,Stormy,None,0,68
20-03-2024,Wednesday,Paneer Butter Masala,77,Stormy,None,0,68
20-03-2024,Wednesday,Veg Fried Rice,36,Stormy,None,0,68
20-03-2024,Wednesday,Mutton Curry,47,Stormy,None,0,68
20-03-2024,Wednesday,Dosa,52,Stormy,None,0,68
20-03-2024,Wednesday,Idli,135,Stormy,None,0,68
20-03-2024,Wednesday,Paratha,51,Stormy,None,0,68
20-03-2024,Wednesday,Fish Fry,58,Stormy,None,0,68
20-03-2024,Wednesday,Dal Tadka,84,Stormy,None,0,68
20-03-2024,Wednesday,Chole Bhature,45,Stormy,None,0,68
21-03-2024,Thursday,Chicken Biryani,164,Cloudy,Music Night,0,100
21-03-2024,Thursday,Paneer Butter Masala,166,Cloudy,Music Night,0,100
21-03-2024,Thursday,Veg Fried Rice,160,Cloudy,Music Night,0,100
21-03-2024,Thursday,Mutton Curry,85,Cloudy,Music Night,0,100
21-03-2024,Thursday,Dosa,110,Cloudy,Music Night,0,100
21-03-2024,Thursday,Idli,126,Cloudy,Music Night,0,100
21-03-2024,Thursday,Paratha,150,Cloudy,Music Night,0,100
21-03-2024,Thursday,Fish Fry,150,Cloudy,Music Night,0,100
21-03-2024,Thursday,Dal Tadka,116,Cloudy,Music Night,0,100
21-03-2024,Thursday,Chole Bhature,181,Cloudy,Music Night,0,100
22-03-2024,Friday,Chicken Biryani,114,Rainy,None,0,96
22-03-2024,Friday,Paneer Butter Masala,147,Rainy,None,0,96
22-03-2024,Friday,Veg Fried Rice,156,Rainy,None,0,96
22-03-2024,Friday,Mutton Curry,116,Rainy,None,0,96
22-03-2024,Friday,Dosa,58,Rainy,None,0,96
22-03-2024,Friday,Idli,123,Rainy,None,0,96
22-03-2024,Friday,Paratha,75,Rainy,None,0,96
22-03-2024,Friday,Fish Fry,69,Rainy,None,0,96
22-03-2024,Friday,Dal Tadka,65,Rainy,None,0,96
22-03-2024,Friday,Chole Bhature,70,Rainy,None,0,96
23-03-2024,Saturday,Chicken Biryani,70,Rainy,Conference,1,61
23-03-2024,Saturday,Paneer Butter Masala,102,Rainy,Conference,1,61
23-03-2024,Saturday,Veg Fried Rice,150,Rainy,Conference,1,61
23-03-2024,Saturday,Mutton Curry,89,Rainy,Conference,1,61
23-03-2024,Saturday,Dosa,138,Rainy,Conference,1,61
23-03-2024,Saturday,Idli,62,Rainy,Conference,1,61
23-03-2024,Saturday,Paratha,79,Rainy,Conference,1,61
23-03-2024,Saturday,Fish Fry,90,Rainy,Conference,1,61
23-03-2024,Saturday,Dal Tadka,71,Rainy,Conference,1,61
23-03-2024,Saturday,Chole Bhature,71,Rainy,Conference,1,61
24-03-2024,Sunday,Chicken Biryani,59,Rainy,None,1,51
24-03-2024,Sunday,Paneer Butter Masala,49,Rainy,None,1,51
24-03-2024,Sunday,Veg Fried Rice,36,Rainy,None,1,51
24-03-2024,Sunday,Mutton Curry,63,Rainy,None,1,51
24-03-2024,Sunday,Dosa,63,Rainy,None,1,51
24-03-2024,Sunday,Idli,86,Rainy,None,1,51
24-03-2024,Sunday,Paratha,65,Rainy,None,1,51
24-03-2024,Sunday,Fish Fry,63,Rainy,None,1,51
24-03-2024,Sunday,Dal Tadka,66,Rainy,None,1,51
24-03-2024,Sunday,Chole Bhature,23,Rainy,None,1,51
25-03-2024,Monday,Chicken Biryani,94,Sunny,None,0,73
25-03-2024,Monday,Paneer Butter Masala,90,Sunny,None,0,73
25-03-2024,Monday,Veg Fried Rice,76,Sunny,None,0,73
25-03-2024,Monday,Mutton Curry,63,Sunny,None,0,73
25-03-2024,Monday,Dosa,83,Sunny,None,0,73
25-03-2024,Monday,Idli,69,Sunny,None,0,73
25-03-2024,Monday,Paratha,47,Sunny,None,0,73
25-03-2024,Monday,Fish Fry,33,Sunny,None,0,73
25-03-2024,Monday,Dal Tadka,80,Sunny,None,0,73
25-03-2024,Monday,Chole Bhature,67,Sunny,None,0,73
26-03-2024,Tuesday,Chicken Biryani,76,Stormy,None,0,56
26-03-2024,Tuesday,Paneer Butter Masala,65,Stormy,None,0,56
26-03-2024,Tuesday,Veg Fried Rice,62,Stormy,None,0,56
26-03-2024,Tuesday,Mutton Curry,63,Stormy,None,0,56
26-03-2024,Tuesday,Dosa,63,Stormy,None,0,56
26-03-2024,Tuesday,Idli,36,Stormy,None,0,56
26-03-2024,Tuesday,Paratha,91,Stormy,None,0,56
26-03-2024,Tuesday,Fish Fry,74,Stormy,None,0,56
26-03-2024,Tuesday,Dal Tadka,50,Stormy,None,0,56
26-03-2024,Tuesday,Chole Bhature,84,Stormy,None,0,56
27-03-2024,Wednesday,Chicken Biryani,157,Rainy,Wedding,0,92
27-03-2024,Wednesday,Paneer Butter Masala,130,Rainy,Wedding,0,92
27-03-2024,Wednesday,Veg Fried Rice,167,Rainy,Wedding,0,92
27-03-2024,Wednesday,Mutton Curry,169,Rainy,Wedding,0,92
27-03-2024,Wednesday,Dosa,155,Rainy,Wedding,0,92
27-03-2024,Wednesday,Idli,105,Rainy,Wedding,0,92
27-03-2024,Wednesday,Paratha,120,Rainy,Wedding,0,92
27-03-2024,Wednesday,Fish Fry,71,Rainy,Wedding,0,92
27-03-2024,Wednesday,Dal Tadka,58,Rainy,Wedding,0,92
27-03-2024,Wednesday,Chole Bhature,127,Rainy,Wedding,0,92
28-03-2024,Thursday,Chicken Biryani,73,Sunny,None,0,78
28-03-2024,Thursday,Paneer Butter Masala,16,Sunny,None,0,78
28-03-2024,Thursday,Veg Fried Rice,105,Sunny,None,0,78
28-03-2024,Thursday,Mutton Curry,91,Sunny,None,0,78
28-03-2024,Thursday,Dosa,63,Sunny,None,0,78
28-03-2024,Thursday,Idli,131,Sunny,None,0,78
28-03-2024,Thursday,Paratha,60,Sunny,None,0,78
28-03-2024,Thursday,Fish Fry,65,Sunny,None,0,78
28-03-2024,Thursday,Dal Tadka,124,Sunny,None,0,78
28-03-2024,Thursday,Chole Bhature,64,Sunny,None,0,78
29-03-2024,Friday,Chicken Biryani,86,Sunny,None,0,82
29-03-2024,Friday,Paneer Butter Masala,116,Sunny,None,0,82
29-03-2024,Friday,Veg Fried Rice,108,Sunny,None,0,82
29-03-2024,Friday,Mutton Curry,99,Sunny,None,0,82
29-03-2024,Friday,Dosa,55,Sunny,None,0,82
29-03-2024,Friday,Idli,78,Sunny,None,0,82
29-03-2024,Friday,Paratha,63,Sunny,None,0,82
29-03-2024,Friday,Fish Fry,61,Sunny,None,0,82
29-03-2024,Friday,Dal Tadka,96,Sunny,None,0,82
29-03-2024,Friday,Chole Bhature,124,Sunny,None,0,82
30-03-2024,Saturday,Chicken Biryani,67,Rainy,None,1,54
30-03-2024,Saturday,Paneer Butter Masala,53,Rainy,None,1,54
30-03-2024,Saturday,Veg Fried Rice,64,Rainy,None,1,54
30-03-2024,Saturday,Mutton Curry,84,Rainy,None,1,54
30-03-2024,Saturday,Dosa,43,Rainy,None,1,54
30-03-2024,Saturday,Idli,47,Rainy,None,1,54
30-03-2024,Saturday,Paratha,49,Rainy,None,1,54
30-03-2024,Saturday,Fish Fry,41,Rainy,None,1,54
30-03-2024,Saturday,Dal Tadka,81,Rainy,None,1,54
30-03-2024,Saturday,Chole Bhature,76,Rainy,None,1,54
31-03-2024,Sunday,Chicken Biryani,129,Stormy,None,1,95
31-03-2024,Sunday,Paneer Butter Masala,153,Stormy,None,1,95
31-03-2024,Sunday,Veg Fried Rice,74,Stormy,None,1,95
31-03-2024,Sunday,Mutton Curry,151,Stormy,None,1,95
31-03-2024,Sunday,Dosa,113,Stormy,None,1,95
31-03-2024,Sunday,Idli,122,Stormy,None,1,95
31-03-2024,Sunday,Paratha,103,Stormy,None,1,95
31-03-2024,Sunday,Fish Fry,101,Stormy,None,1,95
31-03-2024,Sunday,Dal Tadka,127,Stormy,None,1,95
31-03-2024,Sunday,Chole Bhature,115,Stormy,None,1,95
01-04-2024,Monday,Chicken Biryani,64,Cloudy,Wedding,0,86
01-04-2024,Monday,Paneer Butter Masala,111,Cloudy,Wedding,0,86
01-04-2024,Monday,Veg Fried Rice,165,Cloudy,Wedding,0,86
01-04-2024,Monday,Mutton Curry,113,Cloudy,Wedding,0,86
01-04-2024,Monday,Dosa,148,Cloudy,Wedding,0,86
01-04-2024,Monday,Idli,117,Cloudy,Wedding,0,86
01-04-2024,Monday,Paratha,115,Cloudy,Wedding,0,86
01-04-2024,Monday,Fish Fry,88,Cloudy,Wedding,0,86
01-04-2024,Monday,Dal Tadka,163,Cloudy,Wedding,0,86
01-04-2024,Monday,Chole Bhature,102,Cloudy,Wedding,0,86
02-04-2024,Tuesday,Chicken Biryani,50,Stormy,None,0,71
02-04-2024,Tuesday,Paneer Butter Masala,111,Stormy,None,0,71
02-04-2024,Tuesday,Veg Fried Rice,64,Stormy,None,0,71
02-04-2024,Tuesday,Mutton Curry,78,Stormy,None,0,71
02-04-2024,Tuesday,Dosa,40,Stormy,None,0,71
02-04-2024,Tuesday,Idli,44,Stormy,None,0,71
02-04-2024,Tuesday,Paratha,77,Stormy,None,0,71
02-04-2024,Tuesday,Fish Fry,35,Stormy,None,0,71
02-04-2024,Tuesday,Dal Tadka,105,Stormy,None,0,71
02-04-2024,Tuesday,Chole Bhature,85,Stormy,None,0,71
03-04-2024,Wednesday,Chicken Biryani,95,Stormy,Conference,0,53
03-04-2024,Wednesday,Paneer Butter Masala,32,Stormy,Conference,0,53
03-04-2024,Wednesday,Veg Fried Rice,90,Stormy,Conference,0,53
03-04-2024,Wednesday,Mutton Curry,111,Stormy,Conference,0,53
03-04-2024,Wednesday,Dosa,47,Stormy,Conference,0,53
03-04-2024,Wednesday,Idli,60,Stormy,Conference,0,53
03-04-2024,Wednesday,Paratha,35,Stormy,Conference,0,53
03-04-2024,Wednesday,Fish Fry,71,Stormy,Conference,0,53
03-04-2024,Wednesday,Dal Tadka,87,Stormy,Conference,0,53
03-04-2024,Wednesday,Chole Bhature,59,Stormy,Conference,0,53
04-04-2024,Thursday,Chicken Biryani,58,Rainy,None,0,69
04-04-2024,Thursday,Paneer Butter Masala,89,Rainy,None,0,69
04-04-2024,Thursday,Veg Fried Rice,121,Rainy,None,0,69
04-04-2024,Thursday,Mutton Curry,95,Rainy,None,0,69
04-04-2024,Thursday,Dosa,56,Rainy,None,0,69
04-04-2024,Thursday,Idli,61,Rainy,None,0,69
04-04-2024,Thursday,Paratha,46,Rainy,None,0,69
04-04-2024,Thursday,Fish Fry,71,Rainy,None,0,69
04-04-2024,Thursday,Dal Tadka,56,Rainy,None,0,69
04-04-2024,Thursday,Chole Bhature,44,Rainy,None,0,69
05-04-2024,Friday,Chicken Biryani,78,Sunny,Conference,0,69
05-04-2024,Friday,Paneer Butter Masala,107,Sunny,Conference,0,69
05-04-2024,Friday,Veg Fried Rice,125,Sunny,Conference,0,69
05-04-2024,Friday,Mutton Curry,109,Sunny,Conference,0,69
05-04-2024,Friday,Dosa,38,Sunny,Conference,0,69
05-04-2024,Friday,Idli,60,Sunny,Conference,0,69
05-04-2024,Friday,Paratha,110,Sunny,Conference,0,69
05-04-2024,Friday,Fish Fry,107,Sunny,Conference,0,69
05-04-2024,Friday,Dal Tadka,136,Sunny,Conference,0,69
05-04-2024,Friday,Chole Bhature,56,Sunny,Conference,0,69
06-04-2024,Saturday,Chicken Biryani,87,Stormy,None,1,72
06-04-2024,Saturday,Paneer Butter Masala,107,Stormy,None,1,72
06-04-2024,Saturday,Veg Fried Rice,96,Stormy,None,1,72
06-04-2024,Saturday,Mutton Curry,61,Stormy,None,1,72
06-04-2024,Saturday,Dosa,87,Stormy,None,1,72
06-04-2024,Saturday,Idli,51,Stormy,None,1,72
06-04-2024,Saturday,Paratha,98,Stormy,None,1,72
06-04-2024,Saturday,Fish Fry,107,Stormy,None,1,72
06-04-2024,Saturday,Dal Tadka,71,Stormy,None,1,72
06-04-2024,Saturday,Chole Bhature,88,Stormy,None,1,72
07-04-2024,Sunday,Chicken Biryani,116,Stormy,None,1,88
07-04-2024,Sunday,Paneer Butter Masala,122,Stormy,None,1,88
07-04-2024,Sunday,Veg Fried Rice,55,Stormy,None,1,88
07-04-2024,Sunday,Mutton Curry,113,Stormy,None,1,88
07-04-2024,Sunday,Dosa,58,Stormy,None,1,88
07-04-2024,Sunday,Idli,127,Stormy,None,1,88
07-04-2024,Sunday,Paratha,83,Stormy,None,1,88
07-04-2024,Sunday,Fish Fry,58,Stormy,None,1,88
07-04-2024,Sunday,Dal Tadka,82,Stormy,None,1,88
07-04-2024,Sunday,Chole Bhature,47,Stormy,None,1,88
08-04-2024,Monday,Chicken Biryani,71,Sunny,Music Night,0,77
08-04-2024,Monday,Paneer Butter Masala,73,Sunny,Music Night,0,77
08-04-2024,Monday,Veg Fried Rice,76,Sunny,Music Night,0,77
08-04-2024,Monday,Mutton Curry,82,Sunny,Music Night,0,77
08-04-2024,Monday,Dosa,45,Sunny,Music Night,0,77
08-04-2024,Monday,Idli,52,Sunny,Music Night,0,77
08-04-2024,Monday,Paratha,108,Sunny,Music Night,0,77
08-04-2024,Monday,Fish Fry,100,Sunny,Music Night,0,77
08-04-2024,Monday,Dal Tadka,125,Sunny,Music Night,0,77
08-04-2024,Monday,Chole Bhature,96,Sunny,Music Night,0,77
09-04-2024,Tuesday,Chicken Biryani,97,Stormy,None,0,70
09-04-2024,Tuesday,Paneer Butter Masala,92,Stormy,None,0,70
09-04-2024,Tuesday,Veg Fried Rice,89,Stormy,None,0,70
09-04-2024,Tuesday,Mutton Curry,89,Stormy,None,0,70
09-04-2024,Tuesday,Dosa,45,Stormy,None,0,70
09-04-2024,Tuesday,Idli,52,Stormy,None,0,70
09-04-2024,Tuesday,Paratha,81,Stormy,None,0,70
09-04-2024,Tuesday,Fish Fry,44,Stormy,None,0,70
09-04-2024,Tuesday,Dal Tadka,34,Stormy,None,0,70
09-04-2024,Tuesday,Chole Bhature,89,Stormy,None,0,70
10-04-2024,Wednesday,Chicken Biryani,82,Stormy,None,0,75
10-04-2024,Wednesday,Paneer Butter Masala,88,Stormy,None,0,75
10-04-2024,Wednesday,Veg Fried Rice,91,Stormy,None,0,75
10-04-2024,Wednesday,Mutton Curry,111,Stormy,None,0,75
10-04-2024,Wednesday,Dosa,106,Stormy,None,0,75
10-04-2024,Wednesday,Idli,93,Stormy,None,0,75
10-04-2024,Wednesday,Paratha,41,Stormy,None,0,75
10-04-2024,Wednesday,Fish Fry,90,Stormy,None,0,75
10-04-2024,Wednesday,Dal Tadka,61,Stormy,None,0,75
10-04-2024,Wednesday,Chole Bhature,28,Stormy,None,0,75
11-04-2024,Thursday,Chicken Biryani,85,Sunny,None,0,63
11-04-2024,Thursday,Paneer Butter Masala,62,Sunny,None,0,63
11-04-2024,Thursday,Veg Fried Rice,37,Sunny,None,0,63
11-04-2024,Thursday,Mutton Curry,75,Sunny,None,0,63
11-04-2024,Thursday,Dosa,45,Sunny,None,0,63
11-04-2024,Thursday,Idli,40,Sunny,None,0,63
11-04-2024,Thursday,Paratha,52,Sunny,None,0,63
11-04-2024,Thursday,Fish Fry,80,Sunny,None,0,63
11-04-2024,Thursday,Dal Tadka,62,Sunny,None,0,63
11-04-2024,Thursday,Chole Bhature,77,Sunny,None,0,63
12-04-2024,Friday,Chicken Biryani,41,Sunny,Conference,0,67
12-04-2024,Friday,Paneer Butter Masala,107,Sunny,Conference,0,67
12-04-2024,Friday,Veg Fried Rice,122,Sunny,Conference,0,67
12-04-2024,Friday,Mutton Curry,88,Sunny,Conference,0,67
12-04-2024,Friday,Dosa,119,Sunny,Conference,0,67
12-04-2024,Friday,Idli,70,Sunny,Conference,0,67
12-04-2024,Friday,Paratha,97,Sunny,Conference,0,67
12-04-2024,Friday,Fish Fry,104,Sunny,Conference,0,67
12-04-2024,Friday,Dal Tadka,114,Sunny,Conference,0,67
12-04-2024,Friday,Chole Bhature,113,Sunny,Conference,0,67
13-04-2024,Saturday,Chicken Biryani,79,Stormy,None,1,93
13-04-2024,Saturday,Paneer Butter Masala,42,Stormy,None,1,93
13-04-2024,Saturday,Veg Fried Rice,105,Stormy,None,1,93
13-04-2024,Saturday,Mutton Curry,47,Stormy,None,1,93
13-04-2024,Saturday,Dosa,64,Stormy,None,1,93
13-04-2024,Saturday,Idli,61,Stormy,None,1,93
13-04-2024,Saturday,Paratha,136,Stormy,None,1,93
13-04-2024,Saturday,Fish Fry,88,Stormy,None,1,93
13-04-2024,Saturday,Dal Tadka,140,Stormy,None,1,93
13-04-2024,Saturday,Chole Bhature,75,Stormy,None,1,93
14-04-2024,Sunday,Chicken Biryani,207,Stormy,Wedding,1,100
14-04-2024,Sunday,Paneer Butter Masala,101,Stormy,Wedding,1,100
14-04-2024,Sunday,Veg Fried Rice,77,Stormy,Wedding,1,100
14-04-2024,Sunday,Mutton Curry,65,Stormy,Wedding,1,100
14-04-2024,Sunday,Dosa,183,Stormy,Wedding,1,100
14-04-2024,Sunday,Idli,183,Stormy,Wedding,1,100
14-04-2024,Sunday,Paratha,183,Stormy,Wedding,1,100
14-04-2024,Sunday,Fish Fry,88,Stormy,Wedding,1,100
14-04-2024,Sunday,Dal Tadka,106,Stormy,Wedding,1,100
14-04-2024,Sunday,Chole Bhature,138,Stormy,Wedding,1,100
15-04-2024,Monday,Chicken Biryani,82,Stormy,None,0,57
15-04-2024,Monday,Paneer Butter Masala,28,Stormy,None,0,57
15-04-2024,Monday,Veg Fried Rice,79,Stormy,None,0,57
15-04-2024,Monday,Mutton Curry,75,Stormy,None,0,57
15-04-2024,Monday,Dosa,68,Stormy,None,0,57
15-04-2024,Monday,Idli,69,Stormy,None,0,57
15-04-2024,Monday,Paratha,46,Stormy,None,0,57
15-04-2024,Monday,Fish Fry,63,Stormy,None,0,57
15-04-2024,Monday,Dal Tadka,52,Stormy,None,0,57
15-04-2024,Monday,Chole Bhature,22,Stormy,None,0,57
16-04-2024,Tuesday,Chicken Biryani,43,Rainy,None,0,80
16-04-2024,Tuesday,Paneer Butter Masala,84,Rainy,None,0,80
16-04-2024,Tuesday,Veg Fried Rice,44,Rainy,None,0,80
16-04-2024,Tuesday,Mutton Curry,83,Rainy,None,0,80
16-04-2024,Tuesday,Dosa,96,Rainy,None,0,80
16-04-2024,Tuesday,Idli,62,Rainy,None,0,80
16-04-2024,Tuesday,Paratha,91,Rainy,None,0,80
16-04-2024,Tuesday,Fish Fry,70,Rainy,None,0,80
16-04-2024,Tuesday,Dal Tadka,56,Rainy,None,0,80
16-04-2024,Tuesday,Chole Bhature,58,Rainy,None,0,80
17-04-2024,Wednesday,Chicken Biryani,96,Rainy,Festival,0,73
17-04-2024,Wednesday,Paneer Butter Masala,139,Rainy,Festival,0,73
17-04-2024,Wednesday,Veg Fried Rice,154,Rainy,Festival,0,73
17-04-2024,Wednesday,Mutton Curry,69,Rainy,Festival,0,73
17-04-2024,Wednesday,Dosa,43,Rainy,Festival,0,73
17-04-2024,Wednesday,Idli,125,Rainy,Festival,0,73
17-04-2024,Wednesday,Paratha,74,Rainy,Festival,0,73
17-04-2024,Wednesday,Fish Fry,37,Rainy,Festival,0,73
17-04-2024,Wednesday,Dal Tadka,100,Rainy,Festival,0,73
17-04-2024,Wednesday,Chole Bhature,82,Rainy,Festival,0,73
18-04-2024,Thursday,Chicken Biryani,40,Rainy,Festival,0,54
18-04-2024,Thursday,Paneer Butter Masala,60,Rainy,Festival,0,54
18-04-2024,Thursday,Veg Fried Rice,72,Rainy,Festival,0,54
18-04-2024,Thursday,Mutton Curry,54,Rainy,Festival,0,54
18-04-2024,Thursday,Dosa,44,Rainy,Festival,0,54
18-04-2024,Thursday,Idli,56,Rainy,Festival,0,54
18-04-2024,Thursday,Paratha,88,Rainy,Festival,0,54
18-04-2024,Thursday,Fish Fry,85,Rainy,Festival,0,54
18-04-2024,Thursday,Dal Tadka,60,Rainy,Festival,0,54
18-04-2024,Thursday,Chole Bhature,29,Rainy,Festival,0,54
19-04-2024,Friday,Chicken Biryani,125,Stormy,Music Night,0,78
19-04-2024,Friday,Paneer Butter Masala,130,Stormy,Music Night,0,78
19-04-2024,Friday,Veg Fried Rice,106,Stormy,Music Night,0,78
19-04-2024,Friday,Mutton Curry,101,Stormy,Music Night,0,78
19-04-2024,Friday,Dosa,139,Stormy,Music Night,0,78
19-04-2024,Friday,Idli,143,Stormy,Music Night,0,78
19-04-2024,Friday,Paratha,97,Stormy,Music Night,0,78
19-04-2024,Friday,Fish Fry,135,Stormy,Music Night,0,78
19-04-2024,Friday,Dal Tadka,123,Stormy,Music Night,0,78
19-04-2024,Friday,Chole Bhature,91,Stormy,Music Night,0,78
20-04-2024,Saturday,Chicken Biryani,109,Sunny,None,1,74
20-04-2024,Saturday,Paneer Butter Masala,84,Sunny,None,1,74
20-04-2024,Saturday,Veg Fried Rice,73,Sunny,None,1,74
20-04-2024,Saturday,Mutton Curry,53,Sunny,None,1,74
20-04-2024,Saturday,Dosa,129,Sunny,None,1,74
20-04-2024,Saturday,Idli,46,Sunny,None,1,74
20-04-2024,Saturday,Paratha,94,Sunny,None,1,74
20-04-2024,Saturday,Fish Fry,69,Sunny,None,1,74
20-04-2024,Saturday,Dal Tadka,89,Sunny,None,1,74
20-04-2024,Saturday,Chole Bhature,107,Sunny,None,1,74
21-04-2024,Sunday,Chicken Biryani,63,Sunny,None,1,69
21-04-2024,Sunday,Paneer Butter Masala,102,Sunny,None,1,69
21-04-2024,Sunday,Veg Fried Rice,67,Sunny,None,1,69
21-04-2024,Sunday,Mutton Curry,99,Sunny,None,1,69
21-04-2024,Sunday,Dosa,27,Sunny,None,1,69
21-04-2024,Sunday,Idli,87,Sunny,None,1,69
21-04-2024,Sunday,Paratha,104,Sunny,None,1,69
21-04-2024,Sunday,Fish Fry,67,Sunny,None,1,69
21-04-2024,Sunday,Dal Tadka,46,Sunny,None,1,69
21-04-2024,Sunday,Chole Bhature,112,Sunny,None,1,69
22-04-2024,Monday,Chicken Biryani,58,Rainy,None,0,81
22-04-2024,Monday,Paneer Butter Masala,102,Rainy,None,0,81
22-04-2024,Monday,Veg Fried Rice,126,Rainy,None,0,81
22-04-2024,Monday,Mutton Curry,35,Rainy,None,0,81
22-04-2024,Monday,Dosa,61,Rainy,None,0,81
22-04-2024,Monday,Idli,49,Rainy,None,0,81
22-04-2024,Monday,Paratha,41,Rainy,None,0,81
22-04-2024,Monday,Fish Fry,64,Rainy,None,0,81
22-04-2024,Monday,Dal Tadka,76,Rainy,None,0,81
22-04-2024,Monday,Chole Bhature,43,Rainy,None,0,81
23-04-2024,Tuesday,Chicken Biryani,75,Sunny,None,0,63
23-04-2024,Tuesday,Paneer Butter Masala,98,Sunny,None,0,63
23-04-2024,Tuesday,Veg Fried Rice,82,Sunny,None,0,63
23-04-2024,Tuesday,Mutton Curry,56,Sunny,None,0,63
23-04-2024,Tuesday,Dosa,68,Sunny,None,0,63
23-04-2024,Tuesday,Idli,102,Sunny,None,0,63
23-04-2024,Tuesday,Paratha,86,Sunny,None,0,63
23-04-2024,Tuesday,Fish Fry,65,Sunny,None,0,63
23-04-2024,Tuesday,Dal Tadka,64,Sunny,None,0,63
23-04-2024,Tuesday,Chole Bhature,70,Sunny,None,0,63
24-04-2024,Wednesday,Chicken Biryani,138,Stormy,Wedding,0,95
24-04-2024,Wednesday,Paneer Butter Masala,146,Stormy,Wedding,0,95
24-04-2024,Wednesday,Veg Fried Rice,147,Stormy,Wedding,0,95
24-04-2024,Wednesday,Mutton Curry,85,Stormy,Wedding,0,95
24-04-2024,Wednesday,Dosa,85,Stormy,Wedding,0,95
24-04-2024,Wednesday,Idli,81,Stormy,Wedding,0,95
24-04-2024,Wednesday,Paratha,145,Stormy,Wedding,0,95
24-04-2024,Wednesday,Fish Fry,68,Stormy,Wedding,0,95
24-04-2024,Wednesday,Dal Tadka,92,Stormy,Wedding,0,95
24-04-2024,Wednesday,Chole Bhature,127,Stormy,Wedding,0,95
25-04-2024,Thursday,Chicken Biryani,86,Stormy,None,0,63
25-04-2024,Thursday,Paneer Butter Masala,30,Stormy,None,0,63
25-04-2024,Thursday,Veg Fried Rice,62,Stormy,None,0,63
25-04-2024,Thursday,Mutton Curry,37,Stormy,None,0,63
25-04-2024,Thursday,Dosa,71,Stormy,None,0,63
25-04-2024,Thursday,Idli,53,Stormy,None,0,63
25-04-2024,Thursday,Paratha,54,Stormy,None,0,63
25-04-2024,Thursday,Fish Fry,45,Stormy,None,0,63
25-04-2024,Thursday,Dal Tadka,49,Stormy,None,0,63
25-04-2024,Thursday,Chole Bhature,37,Stormy,None,0,63
26-04-2024,Friday,Chicken Biryani,104,Cloudy,None,0,96
26-04-2024,Friday,Paneer Butter Masala,83,Cloudy,None,0,96
26-04-2024,Friday,Veg Fried Rice,148,Cloudy,None,0,96
26-04-2024,Friday,Mutton Curry,69,Cloudy,None,0,96
26-04-2024,Friday,Dosa,58,Cloudy,None,0,96
26-04-2024,Friday,Idli,127,Cloudy,None,0,96
26-04-2024,Friday,Paratha,129,Cloudy,None,0,96
26-04-2024,Friday,Fish Fry,143,Cloudy,None,0,96
26-04-2024,Friday,Dal Tadka,80,Cloudy,None,0,96
26-04-2024,Friday,Chole Bhature,97,Cloudy,None,0,96
27-04-2024,Saturday,Chicken Biryani,54,Stormy,Music Night,1,71
27-04-2024,Saturday,Paneer Butter Masala,56,Stormy,Music Night,1,71
27-04-2024,Saturday,Veg Fried Rice,129,Stormy,Music Night,1,71
27-04-2024,Saturday,Mutton Curry,157,Stormy,Music Night,1,71
27-04-2024,Saturday,Dosa,52,Stormy,Music Night,1,71
27-04-2024,Saturday,Idli,57,Stormy,Music Night,1,71
27-04-2024,Saturday,Paratha,56,Stormy,Music Night,1,71
27-04-2024,Saturday,Fish Fry,124,Stormy,Music Night,1,71
27-04-2024,Saturday,Dal Tadka,101,Stormy,Music Night,1,71
27-04-2024,Saturday,Chole Bhature,114,Stormy,Music Night,1,71
28-04-2024,Sunday,Chicken Biryani,149,Rainy,Music Night,1,85
28-04-2024,Sunday,Paneer Butter Masala,140,Rainy,Music Night,1,85
28-04-2024,Sunday,Veg Fried Rice,104,Rainy,Music Night,1,85
28-04-2024,Sunday,Mutton Curry,165,Rainy,Music Night,1,85
28-04-2024,Sunday,Dosa,107,Rainy,Music Night,1,85
